"FID","Plot","Row","Column","Date","Species","Seedlot","TreeID","Height","Diameter","Condition","Dmg.Agent","Dmg.Severity","Comments"
"FID6",11,5,2,2021-11-13,"Lw","B",26,51.6437831399962,19.6722493560519,"Moribund",NA,NA,NA
"FID6",11,5,3,2021-11-13,"Lw","B",27,57.2983965016901,12.449641750427,"Good",NA,NA,NA
"FID6",11,5,4,2021-11-13,"Lw","B",28,21.0165960104205,12.702068578219,"Moribund",NA,NA,NA
"FID6",11,5,5,2021-11-13,"Lw","B",29,54.5894805374555,14.6488901185803,"Good",NA,NA,NA
"FID6",11,5,6,2021-11-13,"Lw","B",30,56.5882417950779,13.373964575585,"Good",NA,NA,NA
"FID6",11,6,6,2021-11-13,"Lw","B",31,49.5036778589711,12.5610750420019,"Good",NA,NA,NA
"FID6",11,6,5,2021-11-13,"Lw","B",32,21.1795375468209,24.2204516031779,"Good",NA,NA,NA
"FID6",11,6,4,2021-11-13,"Lw","B",33,35.0403570402414,18.7492207493633,"Good",NA,NA,NA
"FID6",11,6,3,2021-11-13,"Lw","B",34,28.8865177561529,11.3918216030579,"Poor",NA,NA,NA
"FID6",11,6,2,2021-11-13,"Lw","B",35,23.5621656510048,15.3824626805726,"Fair",NA,NA,NA
"FID6",11,6,1,2021-11-13,"Lw","B",36,46.7713272809051,21.9410342501942,"Good",NA,NA,NA
"FID6",12,1,1,2021-11-13,"Lw","C",1,49.6939657693729,22.7008084882982,"Fair",NA,NA,NA
"FID6",12,1,2,2021-11-13,"Lw","C",2,19.054563108366,10.2440606064629,"Good",NA,NA,NA
"FID6",12,1,3,2021-11-13,"Lw","C",3,25.9826269294135,24.0661580918822,"Good",NA,NA,NA
"FID6",12,1,4,2021-11-13,"Lw","C",4,26.309444590006,21.801569407573,"Good",NA,NA,NA
"FID6",12,1,5,2021-11-13,"Lw","C",5,31.27955253236,21.0547712079715,"Dead",NA,NA,NA
"FID6",12,1,6,2021-11-13,"Lw","C",6,54.3245648159645,13.549415118061,"Poor",NA,NA,NA
"FID6",12,2,6,2021-11-13,"Lw","C",7,34.931881851051,17.1612511575222,"Good",NA,NA,NA
"FID6",12,2,5,2021-11-13,"Lw","C",8,19.9229310443625,13.3695579718333,"Good",NA,NA,NA
"FID6",12,2,4,2021-11-13,"Lw","C",9,36.3002272462472,14.7142328016926,"Fair",NA,NA,NA
"FID6",12,2,3,2021-11-13,"Lw","C",10,33.2078623459674,22.8127660606988,"Fair",NA,NA,NA
"FID6",12,2,2,2021-11-13,"Lw","C",11,40.9503263323568,9.45404683495872,"Good",NA,NA,NA
"FID6",12,2,1,2021-11-13,"Lw","C",12,20.5385815012269,16.3469419251196,"Good",NA,NA,NA
"FID6",12,3,1,2021-11-13,"Lw","C",13,30.3366668759845,24.6098737979773,"Good",NA,NA,NA
"FID6",12,3,2,2021-11-13,"Lw","C",14,50.0081828744151,24.9781969164032,"Good",NA,NA,NA
"FID6",12,3,3,2021-11-13,"Lw","C",15,42.5934807490557,12.4500605987851,"Good",NA,NA,NA
"FID6",12,3,4,2021-11-13,"Lw","C",16,38.3568478021771,18.9234480028972,"Fair",NA,NA,NA
"FID6",12,3,5,2021-11-13,"Lw","C",17,59.4208075222559,20.6786413530353,"Good",NA,NA,NA
"FID6",12,3,6,2021-11-13,"Lw","C",18,30.9778281119652,15.6207057086285,"Good",NA,NA,NA
"FID6",12,4,6,2021-11-13,"Lw","C",19,25.4412373309024,10.1225705647375,"Good",NA,NA,NA
"FID6",12,4,5,2021-11-13,"Lw","C",20,33.441581745632,21.162012366578,"Good",NA,NA,NA
"FID6",12,4,4,2021-11-13,"Lw","C",21,21.6576350200921,9.2579451368656,"Good",NA,NA,NA
"FID6",12,4,3,2021-11-13,"Lw","C",22,31.1066555120051,18.9480976087507,"Good",NA,NA,NA
"FID6",12,4,2,2021-11-13,"Lw","C",23,50.2146778232418,18.1360288113356,"Good",NA,NA,NA
"FID6",12,4,1,2021-11-13,"Lw","C",24,59.0755476532504,21.7042459384538,"Good",NA,NA,NA
"FID6",12,5,1,2021-11-13,"Lw","C",25,30.6354705677368,17.3211722420529,"Fair",NA,NA,NA
"FID6",12,5,2,2021-11-13,"Lw","C",26,22.0715563958511,24.3572218480986,"Fair",NA,NA,NA
"FID6",12,5,3,2021-11-13,"Lw","C",27,58.0860489173792,13.4508128433954,"Dead",NA,NA,NA
"FID6",12,5,4,2021-11-13,"Lw","C",28,58.3424027832225,21.0806801612489,"Poor",NA,NA,NA
"FID6",12,5,5,2021-11-13,"Lw","C",29,54.023370411247,9.64755259547383,"Good",NA,NA,NA
"FID6",12,5,6,2021-11-13,"Lw","C",30,20.1494440692477,12.0752306382637,"Good",NA,NA,NA
"FID6",12,6,6,2021-11-13,"Lw","C",31,29.6971552697942,18.8423522715457,"Good",NA,NA,NA
"FID6",12,6,5,2021-11-13,"Lw","C",32,24.7566234539263,21.951809217222,"Good",NA,NA,NA
"FID6",12,6,4,2021-11-13,"Lw","C",33,48.1163471946493,17.977836653823,"Poor",NA,NA,NA
"FID6",12,6,3,2021-11-13,"Lw","C",34,35.9678044449538,19.2014314716216,"Poor",NA,NA,NA
"FID6",12,6,2,2021-11-13,"Lw","C",35,18.0225955364294,11.9733760547824,"Good",NA,NA,NA
"FID6",12,6,1,2021-11-13,"Lw","C",36,58.1722486917861,14.8524362544995,"Good",NA,NA,NA
"FID6",13,1,1,2021-11-13,"Cw","A",1,NA,NA,"Missing",NA,NA,NA
"FID6",13,1,2,2021-11-13,"Cw","A",2,34.2786055421457,14.4840523591265,"Good",NA,NA,NA
"FID6",13,1,3,2021-11-13,"Cw","A",3,49.2867155796848,18.2564120753668,"Good",NA,NA,NA
"FID6",13,1,4,2021-11-13,"Cw","A",4,51.7716620271094,12.2635735287331,"Good",NA,NA,NA
"FID6",13,1,5,2021-11-13,"Cw","A",5,36.2034992971458,21.2456940808333,"Fair",NA,NA,NA
"FID6",13,1,6,2021-11-13,"Cw","A",6,21.7594780116342,24.2659505635966,"Dead",NA,NA,NA
"FID6",13,2,6,2021-11-13,"Cw","A",7,20.3822135576047,13.6620032468345,"Good",NA,NA,NA
"FID6",13,2,5,2021-11-13,"Cw","A",8,22.6407523769885,24.4890417384449,"Fair",NA,NA,NA
"FID6",13,2,4,2021-11-13,"Cw","A",9,30.0931475255638,14.2235912187025,"Good",NA,NA,NA
"FID6",13,2,3,2021-11-13,"Cw","A",10,47.9889001920819,9.19817825080827,"Good",NA,NA,NA
"FID6",13,2,2,2021-11-13,"Cw","A",11,54.605716091115,11.1801573531702,"Good",NA,NA,NA
"FID6",13,2,1,2021-11-13,"Cw","A",12,19.6291567320004,18.8830405396875,"Good",NA,NA,NA
"FID6",13,3,1,2021-11-13,"Cw","A",13,35.4028167589568,21.5299469202291,"Good",NA,NA,NA
"FID6",13,3,2,2021-11-13,"Cw","A",14,22.0817938931286,22.8668192883488,"Good",NA,NA,NA
"FID6",13,3,3,2021-11-13,"Cw","A",15,54.1327833957039,23.4643982124981,"Good",NA,NA,NA
"FID6",13,3,4,2021-11-13,"Cw","A",16,21.2719943420961,20.9451993929688,"Good",NA,NA,NA
"FID6",13,3,5,2021-11-13,"Cw","A",17,34.4345621662214,22.8185099274851,"Good",NA,NA,NA
"FID6",13,3,6,2021-11-13,"Cw","A",18,24.0281242984347,12.1595863176044,"Good",NA,NA,NA
"FID6",13,4,6,2021-11-13,"Cw","A",19,34.7369666593149,14.919504432939,"Good",NA,NA,NA
"FID6",13,4,5,2021-11-13,"Cw","A",20,50.0562011701986,24.9118207797874,"Good",NA,NA,NA
"FID6",13,4,4,2021-11-13,"Cw","A",21,34.1933425753377,17.9132350615691,"Good",NA,NA,NA
"FID6",13,4,3,2021-11-13,"Cw","A",22,26.4261037199758,11.5783240543678,"Fair",NA,NA,NA
"FID6",13,4,2,2021-11-13,"Cw","A",23,29.7473979787901,21.6486678367946,"Good",NA,NA,NA
"FID6",13,4,1,2021-11-13,"Cw","A",24,51.7343214936554,23.3870481380727,"Good",NA,NA,NA
"FID6",13,5,1,2021-11-13,"Cw","A",25,37.1190637210384,15.7334265492391,"Good",NA,NA,NA
"FID6",13,5,2,2021-11-13,"Cw","A",26,38.209225977771,13.3368149586022,"Good",NA,NA,NA
"FID6",13,5,3,2021-11-13,"Cw","A",27,43.4098699302413,8.30485191405751,"Good",NA,NA,NA
"FID6",13,5,4,2021-11-13,"Cw","A",28,55.5861288718879,17.8293165329378,"Good",NA,NA,NA
"FID6",13,5,5,2021-11-13,"Cw","A",29,32.9848516001366,22.1957553790417,"Good",NA,NA,NA
"FID6",13,5,6,2021-11-13,"Cw","A",30,43.8528881105594,15.2229502918199,"Fair",NA,NA,NA
"FID6",13,6,6,2021-11-13,"Cw","A",31,45.6317525524646,13.9905597059987,"Good",NA,NA,NA
"FID6",13,6,5,2021-11-13,"Cw","A",32,19.8369669411331,15.369306832552,"Good",NA,NA,NA
"FID6",13,6,4,2021-11-13,"Cw","A",33,57.5827974379063,18.9532498195767,"Moribund",NA,NA,NA
"FID6",13,6,3,2021-11-13,"Cw","A",34,37.646926282905,8.33260940876789,"Good",NA,NA,NA
"FID6",13,6,2,2021-11-13,"Cw","A",35,32.9037549672648,22.5109094625805,"Fair",NA,NA,NA
"FID6",13,6,1,2021-11-13,"Cw","A",36,23.0905458983034,13.7949087903835,"Good",NA,NA,NA
"FID6",14,1,1,2021-11-13,"Cw","B",1,18.9466572166421,13.4223375751171,"Good",NA,NA,NA
"FID6",14,1,2,2021-11-13,"Cw","B",2,37.267510893289,14.1370010098908,"Good",NA,NA,NA
"FID6",14,1,3,2021-11-13,"Cw","B",3,38.8327778829262,8.1072358309757,"Good",NA,NA,NA
"FID6",14,1,4,2021-11-13,"Cw","B",4,27.6185066951439,22.2205094990786,"Good",NA,NA,NA
"FID6",14,1,5,2021-11-13,"Cw","B",5,28.0134620661847,22.5674127512611,"Poor",NA,NA,NA
"FID6",14,1,6,2021-11-13,"Cw","B",6,58.6829511648975,19.4559028430376,"Good",NA,NA,NA
"FID6",14,2,6,2021-11-13,"Cw","B",7,34.5779817192815,13.1597553172614,"Good",NA,NA,NA
"FID6",14,2,5,2021-11-13,"Cw","B",8,51.7226941720583,20.543416243745,"Good",NA,NA,NA
"FID6",14,2,4,2021-11-13,"Cw","B",9,39.2833599052392,24.0457887228113,"Good",NA,NA,NA
"FID6",14,2,3,2021-11-13,"Cw","B",10,52.4779517850839,21.7109946336132,"Good",NA,NA,NA
"FID6",14,2,2,2021-11-13,"Cw","B",11,35.2000103867613,16.2952922664117,"Dead",NA,NA,NA
"FID6",14,2,1,2021-11-13,"Cw","B",12,55.7701766593382,19.5431834787596,"Good",NA,NA,NA
"FID6",14,3,1,2021-11-13,"Cw","B",13,54.6575848725624,19.0288478436414,"Good",NA,NA,NA
"FID6",14,3,2,2021-11-13,"Cw","B",14,47.0390369966626,22.2739451134112,"Good",NA,NA,NA
"FID6",14,3,3,2021-11-13,"Cw","B",15,36.4851681296714,13.0565813456196,"Fair",NA,NA,NA
"FID6",14,3,4,2021-11-13,"Cw","B",16,27.1001161881723,21.4044493047986,"Good",NA,NA,NA
"FID6",14,3,5,2021-11-13,"Cw","B",17,48.2973057338968,19.2032058814075,"Dead",NA,NA,NA
"FID6",14,3,6,2021-11-13,"Cw","B",18,26.5627750977874,11.5531485646497,"Good",NA,NA,NA
"FID6",14,4,6,2021-11-13,"Cw","B",19,35.6798905511387,11.770117650507,"Good",NA,NA,NA
"FID6",14,4,5,2021-11-13,"Cw","B",20,27.9468822693452,14.7618910833262,"Good",NA,NA,NA
"FID6",14,4,4,2021-11-13,"Cw","B",21,23.6103873671964,13.0335391366389,"Dead",NA,NA,NA
"FID6",14,4,3,2021-11-13,"Cw","B",22,37.7490885844454,21.2331414227374,"Fair",NA,NA,NA
"FID6",14,4,2,2021-11-13,"Cw","B",23,18.3148454865441,14.3045735142659,"Good",NA,NA,NA
"FID6",14,4,1,2021-11-13,"Cw","B",24,19.8525495585054,9.62037048884667,"Good",NA,NA,NA
"FID6",14,5,1,2021-11-13,"Cw","B",25,27.4400758906268,24.5356876277365,"Fair",NA,NA,NA
"FID6",14,5,2,2021-11-13,"Cw","B",26,51.4369085845537,12.4349934177008,"Good",NA,NA,NA
"FID6",14,5,3,2021-11-13,"Cw","B",27,29.5702549363486,19.6458080830052,"Good",NA,NA,NA
"FID6",14,5,4,2021-11-13,"Cw","B",28,26.1617349511944,20.3815827693325,"Good",NA,NA,NA
"FID6",14,5,5,2021-11-13,"Cw","B",29,19.7275794111192,22.4529155574273,"Good",NA,NA,NA
"FID6",14,5,6,2021-11-13,"Cw","B",30,25.2027779188938,14.0406779597979,"Poor",NA,NA,NA
"FID6",14,6,6,2021-11-13,"Cw","B",31,31.0964819295332,19.970649932744,"Good",NA,NA,NA
"FID6",14,6,5,2021-11-13,"Cw","B",32,48.3436200292781,11.5938809381332,"Poor",NA,NA,NA
"FID6",14,6,4,2021-11-13,"Cw","B",33,33.4016966773197,22.393934849184,"Moribund",NA,NA,NA
"FID6",14,6,3,2021-11-13,"Cw","B",34,41.0243507958949,16.3479400286451,"Good",NA,NA,NA
"FID6",14,6,2,2021-11-13,"Cw","B",35,58.8396340473555,17.5113087589853,"Good",NA,NA,NA
"FID6",14,6,1,2021-11-13,"Cw","B",36,40.5591661767103,9.67806292767636,"Fair",NA,NA,NA
"FID6",15,1,1,2021-11-13,"Cw","C",1,57.637322937604,8.90767718898132,"Good",NA,NA,NA
"FID6",15,1,2,2021-11-13,"Cw","C",2,54.1047604694031,14.7484403711278,"Good",NA,NA,NA
"FID6",15,1,3,2021-11-13,"Cw","C",3,52.9881629082374,13.956076259492,"Good",NA,NA,NA
"FID6",15,1,4,2021-11-13,"Cw","C",4,52.5746339200996,9.79971410054713,"Good",NA,NA,NA
"FID6",15,1,5,2021-11-13,"Cw","C",5,40.6347563965246,18.3232204031665,"Good",NA,NA,NA
"FID6",15,1,6,2021-11-13,"Cw","C",6,43.0262388330884,15.7933009180706,"Fair",NA,NA,NA
"FID6",15,2,6,2021-11-13,"Cw","C",7,28.765040372964,11.0501063708216,"Good",NA,NA,NA
"FID6",15,2,5,2021-11-13,"Cw","C",8,48.0423993682489,22.8198376910295,"Good",NA,NA,NA
"FID6",15,2,4,2021-11-13,"Cw","C",9,19.7107510613278,9.88307522283867,"Good",NA,NA,NA
"FID6",15,2,3,2021-11-13,"Cw","C",10,55.9895086367615,19.001188431168,"Good",NA,NA,NA
"FID6",15,2,2,2021-11-13,"Cw","C",11,25.4503899780102,22.9366175094619,"Good",NA,NA,NA
"FID6",15,2,1,2021-11-13,"Cw","C",12,20.7720088739879,15.7271236651577,"Good",NA,NA,NA
"FID6",15,3,1,2021-11-13,"Cw","C",13,47.5592270437628,22.3461829936132,"Good",NA,NA,NA
"FID6",15,3,2,2021-11-13,"Cw","C",14,24.995189064648,19.4337228592485,"Good",NA,NA,NA
"FID6",15,3,3,2021-11-13,"Cw","C",15,48.5703389681876,20.6375186415389,"Fair",NA,NA,NA
"FID6",15,3,4,2021-11-13,"Cw","C",16,46.1472722813487,10.6487291902304,"Good",NA,NA,NA
"FID6",15,3,5,2021-11-13,"Cw","C",17,33.6391123887151,19.2962154222187,"Good",NA,NA,NA
"FID6",15,3,6,2021-11-13,"Cw","C",18,51.2365172356367,18.3379481476732,"Good",NA,NA,NA
"FID6",15,4,6,2021-11-13,"Cw","C",19,47.1170694250613,11.6634885796811,"Good",NA,NA,NA
"FID6",15,4,5,2021-11-13,"Cw","C",20,51.4478858741932,22.8704913400579,"Good",NA,NA,NA
"FID6",15,4,4,2021-11-13,"Cw","C",21,53.7197331916541,21.5783582106233,"Good",NA,NA,NA
"FID6",15,4,3,2021-11-13,"Cw","C",22,53.0381539771333,16.2770733286161,"Good",NA,NA,NA
"FID6",15,4,2,2021-11-13,"Cw","C",23,47.1869208170101,15.4399439932313,"Good",NA,NA,NA
"FID6",15,4,1,2021-11-13,"Cw","C",24,32.4567837696522,19.1089058071375,"Dead",NA,NA,NA
"FID6",15,5,1,2021-11-13,"Cw","C",25,27.6421066015027,10.3119628163986,"Good",NA,NA,NA
"FID6",15,5,2,2021-11-13,"Cw","C",26,47.2290158844553,24.4767183624208,"Good",NA,NA,NA
"FID6",15,5,3,2021-11-13,"Cw","C",27,41.1859420049004,22.8035201712046,"Dead",NA,NA,NA
"FID6",15,5,4,2021-11-13,"Cw","C",28,51.2862909394316,20.7873420410324,"Good",NA,NA,NA
"FID6",15,5,5,2021-11-13,"Cw","C",29,32.3751142015681,12.4884609819856,"Moribund",NA,NA,NA
"FID6",15,5,6,2021-11-13,"Cw","C",30,33.5692085232586,17.1499380641617,"Good",NA,NA,NA
"FID6",15,6,6,2021-11-13,"Cw","C",31,29.965323664248,13.4901513883378,"Fair",NA,NA,NA
"FID6",15,6,5,2021-11-13,"Cw","C",32,24.7229568483308,20.4756501179654,"Dead",NA,NA,NA
"FID6",15,6,4,2021-11-13,"Cw","C",33,55.9179827081971,15.5668547290843,"Good",NA,NA,NA
"FID6",15,6,3,2021-11-13,"Cw","C",34,50.0111156115308,12.0811918969266,"Poor",NA,NA,NA
"FID6",15,6,2,2021-11-13,"Cw","C",35,56.6476906905882,16.0643427253235,"Good",NA,NA,NA
"FID6",15,6,1,2021-11-13,"Cw","C",36,52.733796835877,12.5775638020132,"Good",NA,NA,NA
"FID2M",1,1,1,2021-11-13,"Sx","A",1,48.1158602549694,22.0154301256407,"Good",NA,NA,NA
"FID2M",1,1,2,2021-11-13,"Sx","A",2,28.5392206516117,9.82843496627174,"Fair",NA,NA,NA
"FID2M",1,1,3,2021-11-13,"Sx","A",3,43.6061450131238,18.1354412995279,"Good",NA,NA,NA
"FID2M",1,1,4,2021-11-13,"Sx","A",4,58.5559372105636,22.5589781261515,"Poor",NA,NA,NA
"FID2M",1,1,5,2021-11-13,"Sx","A",5,46.0587412789464,14.5568317736033,"Good",NA,NA,NA
"FID2M",1,1,6,2021-11-13,"Sx","A",6,38.6303394315764,9.00257622194476,"Good",NA,NA,NA
"FID2M",1,2,6,2021-11-13,"Sx","A",7,39.5539462859742,14.2638249441516,"Good",NA,NA,NA
"FID2M",1,2,5,2021-11-13,"Sx","A",8,32.2001975770108,21.0100174073596,"Good",NA,NA,NA
"FID2M",1,2,4,2021-11-13,"Sx","A",9,59.4324327120557,19.3578449406195,"Good",NA,NA,NA
"FID2M",1,2,3,2021-11-13,"Sx","A",10,34.7716795862652,24.3987458616029,"Good",NA,NA,NA
"FID2M",1,2,2,2021-11-13,"Sx","A",11,22.7902370891534,13.7074771088082,"Good",NA,NA,NA
"FID2M",1,2,1,2021-11-13,"Sx","A",12,20.2799998484552,24.278185586445,"Good",NA,NA,NA
"FID2M",1,3,1,2021-11-13,"Sx","A",13,56.5298443548381,17.2255339983385,"Good",NA,NA,NA
"FID2M",1,3,2,2021-11-13,"Sx","A",14,39.7448541289195,24.471047954401,"Dead",NA,NA,NA
"FID2M",1,3,3,2021-11-13,"Sx","A",15,43.7941819117405,16.8882535318844,"Good",NA,NA,NA
"FID2M",1,3,4,2021-11-13,"Sx","A",16,22.948909681756,24.9856677430216,"Good",NA,NA,NA
"FID2M",1,3,5,2021-11-13,"Sx","A",17,42.6339658205397,21.6904273980763,"Good",NA,NA,NA
"FID2M",1,3,6,2021-11-13,"Sx","A",18,24.6100574363954,9.44311266043223,"Good",NA,NA,NA
"FID2M",1,4,6,2021-11-13,"Sx","A",19,30.0051374640316,11.5480288856197,"Fair",NA,NA,NA
"FID2M",1,4,5,2021-11-13,"Sx","A",20,36.1172803561203,23.073191435542,"Good",NA,NA,NA
"FID2M",1,4,4,2021-11-13,"Sx","A",21,24.2210669517517,12.404851784464,"Good",NA,NA,NA
"FID2M",1,4,3,2021-11-13,"Sx","A",22,32.5307516721077,20.9423350670841,"Good",NA,NA,NA
"FID2M",1,4,2,2021-11-13,"Sx","A",23,53.2285415539518,18.4447446034756,"Fair",NA,NA,NA
"FID2M",1,4,1,2021-11-13,"Sx","A",24,25.6680143661797,24.5665933247656,"Poor",NA,NA,NA
"FID2M",1,5,1,2021-11-13,"Sx","A",25,49.5790966548957,9.95485251233913,"Fair",NA,NA,NA
"FID2M",1,5,2,2021-11-13,"Sx","A",26,40.3674643761478,18.9219520469196,"Good",NA,NA,NA
"FID2M",1,5,3,2021-11-13,"Sx","A",27,47.3545254156925,21.3650219871197,"Fair",NA,NA,NA
"FID2M",1,5,4,2021-11-13,"Sx","A",28,NA,NA,"Missing",NA,NA,NA
"FID2M",1,5,5,2021-11-13,"Sx","A",29,32.5189051860943,8.65118032041937,"Good",NA,NA,NA
"FID2M",1,5,6,2021-11-13,"Sx","A",30,23.474031847436,18.1753799510188,"Good",NA,NA,NA
"FID2M",1,6,6,2021-11-13,"Sx","A",31,30.6532908584923,18.4660637830384,"Good",NA,NA,NA
"FID2M",1,6,5,2021-11-13,"Sx","A",32,44.2146347528324,24.61562376027,"Good",NA,NA,NA
"FID2M",1,6,4,2021-11-13,"Sx","A",33,43.1497944644652,21.5356715149246,"Good",NA,NA,NA
"FID2M",1,6,3,2021-11-13,"Sx","A",34,37.5961382933892,8.35925905313343,"Good",NA,NA,NA
"FID2M",1,6,2,2021-11-13,"Sx","A",35,38.4762321906164,15.6975434161723,"Fair",NA,NA,NA
"FID2M",1,6,1,2021-11-13,"Sx","A",36,36.0837479853071,14.5346055945847,"Good",NA,NA,NA
"FID2M",2,1,1,2021-11-13,"Sx","B",1,20.98843706958,15.3370673279278,"Good",NA,NA,NA
"FID2M",2,1,2,2021-11-13,"Sx","B",2,NA,NA,"Missing",NA,NA,NA
"FID2M",2,1,3,2021-11-13,"Sx","B",3,38.2286435519345,24.3885813516099,"Good",NA,NA,NA
"FID2M",2,1,4,2021-11-13,"Sx","B",4,44.9867009622976,24.3594407034107,"Good",NA,NA,NA
"FID2M",2,1,5,2021-11-13,"Sx","B",5,21.152934554033,14.7718831815291,"Good",NA,NA,NA
"FID2M",2,1,6,2021-11-13,"Sx","B",6,26.2432194440626,11.8284094200935,"Good",NA,NA,NA
"FID2M",2,2,6,2021-11-13,"Sx","B",7,22.2992344186641,18.6615734887309,"Fair",NA,NA,NA
"FID2M",2,2,5,2021-11-13,"Sx","B",8,NA,NA,"Missing",NA,NA,NA
"FID2M",2,2,4,2021-11-13,"Sx","B",9,33.3230899348855,16.7366340162698,"Fair",NA,NA,NA
"FID2M",2,2,3,2021-11-13,"Sx","B",10,26.5537848290987,11.370181562379,"Poor",NA,NA,NA
"FID2M",2,2,2,2021-11-13,"Sx","B",11,21.0848975074477,21.3343026898801,"Good",NA,NA,NA
"FID2M",2,2,1,2021-11-13,"Sx","B",12,32.1657843533903,18.7384564573877,"Good",NA,NA,NA
"FID2M",2,3,1,2021-11-13,"Sx","B",13,50.4504601769149,8.91225964017212,"Good",NA,NA,NA
"FID2M",2,3,2,2021-11-13,"Sx","B",14,45.102616799064,22.8132413637359,"Good",NA,NA,NA
"FID2M",2,3,3,2021-11-13,"Sx","B",15,44.4420171207748,22.3162317974493,"Good",NA,NA,NA
"FID2M",2,3,4,2021-11-13,"Sx","B",16,NA,NA,"Missing",NA,NA,NA
"FID2M",2,3,5,2021-11-13,"Sx","B",17,NA,NA,"Missing",NA,NA,NA
"FID2M",2,3,6,2021-11-13,"Sx","B",18,55.49365136493,20.9919929874595,"Fair",NA,NA,NA
"FID2M",2,4,6,2021-11-13,"Sx","B",19,25.9948177398182,8.87453498342074,"Fair",NA,NA,NA
"FID2M",2,4,5,2021-11-13,"Sx","B",20,19.7523262733594,15.3054261605721,"Good",NA,NA,NA
"FID2M",2,4,4,2021-11-13,"Sx","B",21,26.7447248543613,20.9914453141391,"Good",NA,NA,NA
"FID2M",2,4,3,2021-11-13,"Sx","B",22,26.5356212896295,14.4741428589914,"Good",NA,NA,NA
"FID2M",2,4,2,2021-11-13,"Sx","B",23,40.0205058851279,18.579313761089,"Good",NA,NA,NA
"FID2M",2,4,1,2021-11-13,"Sx","B",24,54.9110467596911,12.5741036522668,"Good",NA,NA,NA
"FID2M",2,5,1,2021-11-13,"Sx","B",25,56.0197310401127,21.5676103804726,"Good",NA,NA,NA
"FID2M",2,5,2,2021-11-13,"Sx","B",26,49.2138988282531,14.6619736358989,"Good",NA,NA,NA
"FID2M",2,5,3,2021-11-13,"Sx","B",27,51.5666488828138,20.1700433387887,"Good",NA,NA,NA
"FID2M",2,5,4,2021-11-13,"Sx","B",28,36.8487416831776,22.2272586296313,"Good",NA,NA,NA
"FID2M",2,5,5,2021-11-13,"Sx","B",29,30.8413855209947,8.49479301064275,"Good",NA,NA,NA
"FID2M",2,5,6,2021-11-13,"Sx","B",30,53.9626860902645,12.2778341476806,"Good",NA,NA,NA
"FID2M",2,6,6,2021-11-13,"Sx","B",31,34.7660280154087,23.6258359975182,"Good",NA,NA,NA
"FID2M",2,6,5,2021-11-13,"Sx","B",32,34.0355504150502,8.45074055343866,"Good",NA,NA,NA
"FID2M",2,6,4,2021-11-13,"Sx","B",33,NA,NA,"Missing",NA,NA,NA
"FID2M",2,6,3,2021-11-13,"Sx","B",34,27.1095597082749,11.6846668818034,"Good",NA,NA,NA
"FID2M",2,6,2,2021-11-13,"Sx","B",35,36.1778212697245,14.328464581864,"Good",NA,NA,NA
"FID2M",2,6,1,2021-11-13,"Sx","B",36,41.2376923444681,16.856639244128,"Poor",NA,NA,NA
"FID2M",3,1,1,2021-11-13,"Sx","C",1,NA,NA,"Missing",NA,NA,NA
"FID2M",3,1,2,2021-11-13,"Sx","C",2,NA,NA,"Missing",NA,NA,NA
"FID2M",3,1,3,2021-11-13,"Sx","C",3,31.0396600244567,9.08852977491915,"Good",NA,NA,NA
"FID2M",3,1,4,2021-11-13,"Sx","C",4,40.1911747273989,9.76225017313845,"Good",NA,NA,NA
"FID2M",3,1,5,2021-11-13,"Sx","C",5,NA,NA,"Missing",NA,NA,NA
"FID2M",3,1,6,2021-11-13,"Sx","C",6,NA,NA,"Missing",NA,NA,NA
"FID2M",3,2,6,2021-11-13,"Sx","C",7,46.3753120643087,15.4958965093829,"Good",NA,NA,NA
"FID2M",3,2,5,2021-11-13,"Sx","C",8,35.9056717632338,14.2815185482614,"Good",NA,NA,NA
"FID2M",3,2,4,2021-11-13,"Sx","C",9,42.239118300844,11.4276216789149,"Good",NA,NA,NA
"FID2M",3,2,3,2021-11-13,"Sx","C",10,44.0610183044337,21.3845743366983,"Fair",NA,NA,NA
"FID2M",3,2,2,2021-11-13,"Sx","C",11,50.2953143105842,14.1514758977573,"Good",NA,NA,NA
"FID2M",3,2,1,2021-11-13,"Sx","C",12,29.1574685862288,17.8424384519458,"Good",NA,NA,NA
"FID2M",3,3,1,2021-11-13,"Sx","C",13,22.9452804923058,21.2080469676293,"Good",NA,NA,NA
"FID2M",3,3,2,2021-11-13,"Sx","C",14,49.1550104878843,17.9287514300086,"Good",NA,NA,NA
"FID2M",3,3,3,2021-11-13,"Sx","C",15,28.6072571016848,24.4023800815921,"Poor",NA,NA,NA
"FID2M",3,3,4,2021-11-13,"Sx","C",16,53.7441391032189,21.234022104647,"Good",NA,NA,NA
"FID2M",3,3,5,2021-11-13,"Sx","C",17,45.4040183890611,19.9372219429351,"Good",NA,NA,NA
"FID2M",3,3,6,2021-11-13,"Sx","C",18,45.878334229812,16.742931723129,"Good",NA,NA,NA
"FID2M",3,4,6,2021-11-13,"Sx","C",19,53.8975885086693,10.016082003247,"Good",NA,NA,NA
"FID2M",3,4,5,2021-11-13,"Sx","C",20,29.2288888636976,24.4147983931471,"Good",NA,NA,NA
"FID2M",3,4,4,2021-11-13,"Sx","C",21,54.9933427926153,10.3112339125946,"Good",NA,NA,NA
